|subject_category|subject_prefix|edge_type|relation|object_category|object_prefix|negated|frequency
1071|activity_and_behavior|UMLS|affects|semmeddb:affects|activity_and_behavior|UMLS|True|386
1072|activity_and_behavior|UMLS|positively_regulates|semmeddb:positively_regulates|activity_and_behavior|UMLS|False|24
1073|activity_and_behavior|UMLS|coexists_with|semmeddb:coexists_with|activity_and_behavior|UMLS|False|24
1074|activity_and_behavior|UMLS|manifestation_of|semmeddb:manifestation_of|activity_and_behavior|UMLS|False|16
1075|activity_and_behavior|UMLS|precedes|semmeddb:precedes|activity_and_behavior|UMLS|False|4
1076|activity_and_behavior|UMLS|positively_regulates|semmeddb:positively_regulates|activity_and_behavior|UMLS|True|4
1077|activity_and_behavior|UMLS|manifestation_of|semmeddb:manifestation_of|activity_and_behavior|UMLS|True|2
1078|activity_and_behavior|UMLS|coexists_with|semmeddb:coexists_with|activity_and_behavior|UMLS|True|2
1079|activity_and_behavior|UMLS|location_of|semmeddb:location_of|gross_anatomical_structure|UMLS|False|857
1080|activity_and_behavior|UMLS|location_of|semmeddb:location_of|gross_anatomical_structure|UMLS|True|22
1081|activity_and_behavior|UMLS|related_to|semmeddb:related_to|gross_anatomical_structure|UMLS|False|16
1082|activity_and_behavior|UMLS|produces|semmeddb:produces|gross_anatomical_structure|UMLS|False|6
1083|activity_and_behavior|UMLS|affects|semmeddb:affects|gross_anatomical_structure|UMLS|False|6
1084|activity_and_behavior|UMLS|part_of|semmeddb:part_of|gross_anatomical_structure|UMLS|False|1
1085|activity_and_behavior|UMLS|coexists_with|semmeddb:coexists_with|gross_anatomical_structure|UMLS|False|1
1086|activity_and_behavior|UMLS|affects|semmeddb:affects|genomic_entity|UMLS|False|11
1087|activity_and_behavior|UMLS|related_to|semmeddb:related_to|genomic_entity|UMLS|False|10
1088|activity_and_behavior|UMLS|related_to|semmeddb:related_to|genomic_entity|UMLS|True|1
1089|activity_and_behavior|UMLS|affects|semmeddb:affects|chemical_substance|UMLS|False|2920
1090|activity_and_behavior|UMLS|affects|semmeddb:affects|chemical_substance|UMLS|True|399
1091|activity_and_behavior|UMLS|negatively_regulates|semmeddb:negatively_regulates|chemical_substance|UMLS|False|209
1092|activity_and_behavior|UMLS|related_to|semmeddb:related_to|chemical_substance|UMLS|False|149
1093|activity_and_behavior|UMLS|produces|semmeddb:produces|chemical_substance|UMLS|False|107
1094|activity_and_behavior|UMLS|coexists_with|semmeddb:coexists_with|chemical_substance|UMLS|False|94
1095|activity_and_behavior|UMLS|positively_regulates|semmeddb:positively_regulates|chemical_substance|UMLS|False|77
1096|activity_and_behavior|UMLS|negatively_regulates|semmeddb:negatively_regulates|chemical_substance|UMLS|True|17
1097|activity_and_behavior|UMLS|related_to|semmeddb:related_to|chemical_substance|UMLS|True|13
1098|activity_and_behavior|UMLS|precedes|semmeddb:precedes|chemical_substance|UMLS|False|12
1099|activity_and_behavior|UMLS|positively_regulates|semmeddb:positively_regulates|chemical_substance|UMLS|True|2
1100|activity_and_behavior|UMLS|part_of|semmeddb:part_of|chemical_substance|UMLS|False|1
1101|activity_and_behavior|UMLS|location_of|semmeddb:location_of|cell|UMLS|False|71
1102|activity_and_behavior|UMLS|location_of|semmeddb:location_of|cell|UMLS|True|1
1103|activity_and_behavior|UMLS|affects|semmeddb:affects|protein|UMLS|False|457
1104|activity_and_behavior|UMLS|related_to|semmeddb:related_to|protein|UMLS|False|101
1105|activity_and_behavior|UMLS|produces|semmeddb:produces|protein|UMLS|False|73
1106|activity_and_behavior|UMLS|affects|semmeddb:affects|protein|UMLS|True|30
1107|activity_and_behavior|UMLS|positively_regulates|semmeddb:positively_regulates|protein|UMLS|False|6
1108|activity_and_behavior|UMLS|related_to|semmeddb:related_to|protein|UMLS|True|3
1109|activity_and_behavior|UMLS|coexists_with|semmeddb:coexists_with|protein|UMLS|False|2
1110|activity_and_behavior|UMLS|precedes|semmeddb:precedes|protein|UMLS|False|1
1111|activity_and_behavior|UMLS|positively_regulates|semmeddb:positively_regulates|protein|UMLS|True|1
1112|activity_and_behavior|UMLS|affects|semmeddb:affects|gene|UMLS|False|1769
1113|activity_and_behavior|UMLS|related_to|semmeddb:related_to|gene|UMLS|False|800
1114|activity_and_behavior|UMLS|produces|semmeddb:produces|gene|UMLS|False|122
1115|activity_and_behavior|UMLS|affects|semmeddb:affects|gene|UMLS|True|93
1116|activity_and_behavior|UMLS|related_to|semmeddb:related_to|gene|UMLS|True|29
1117|activity_and_behavior|UMLS|coexists_with|semmeddb:coexists_with|gene|UMLS|False|23
1118|activity_and_behavior|UMLS|positively_regulates|semmeddb:positively_regulates|gene|UMLS|False|16
1119|activity_and_behavior|UMLS|negatively_regulates|semmeddb:negatively_regulates|gene|UMLS|False|8
1120|activity_and_behavior|UMLS|interacts_with|semmeddb:interacts_with|gene|UMLS|False|1
1121|activity_and_behavior|UMLS|positively_regulates|semmeddb:positively_regulates|gene|UMLS|True|1
1122|activity_and_behavior|UMLS|affects|semmeddb:affects|phenotypic_feature|UMLS|False|7
1123|activity_and_behavior|UMLS|coexists_with|semmeddb:coexists_with|phenotypic_feature|UMLS|False|3
1124|activity_and_behavior|UMLS|manifestation_of|semmeddb:manifestation_of|phenotypic_feature|UMLS|False|1
1125|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|cell_component|UMLS|False|14806
1126|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|cell_component|UMLS|False|811
1127|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|cell_component|UMLS|True|155
1128|gross_anatomical_structure|UMLS|affects|semmeddb:affects|cell_component|UMLS|False|58
1129|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|cell_component|UMLS|True|17
1130|gross_anatomical_structure|UMLS|affects|semmeddb:affects|cell_component|UMLS|True|1
1131|gross_anatomical_structure|UMLS|produces|semmeddb:produces|cell_component|UMLS|False|1
1132|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|biological_process_or_activity|UMLS|False|940
1133|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|biological_process_or_activity|UMLS|False|292
1134|gross_anatomical_structure|UMLS|affects|semmeddb:affects|biological_process_or_activity|UMLS|False|248
1135|gross_anatomical_structure|UMLS|affects|semmeddb:affects|biological_process_or_activity|UMLS|True|26
1136|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|biological_process_or_activity|UMLS|True|23
1137|gross_anatomical_structure|UMLS|related_to|semmeddb:related_to|biological_process_or_activity|UMLS|False|19
1138|gross_anatomical_structure|UMLS|produces|semmeddb:produces|biological_process_or_activity|UMLS|False|15
1139|gross_anatomical_structure|UMLS|causes|semmeddb:causes|biological_process_or_activity|UMLS|False|9
1140|gross_anatomical_structure|UMLS|manifestation_of|semmeddb:manifestation_of|biological_process_or_activity|UMLS|False|5
1141|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|biological_process_or_activity|UMLS|True|2
1142|gross_anatomical_structure|UMLS|coexists_with|semmeddb:coexists_with|biological_process_or_activity|UMLS|False|2
1143|gross_anatomical_structure|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_process_or_activity|UMLS|True|1
1144|gross_anatomical_structure|UMLS|positively_regulates|semmeddb:positively_regulates|biological_process_or_activity|UMLS|True|1
1145|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|anatomical_entity|UMLS|False|46606
1146|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|anatomical_entity|UMLS|False|15365
1147|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|anatomical_entity|UMLS|True|1236
1148|gross_anatomical_structure|UMLS|produces|semmeddb:produces|anatomical_entity|UMLS|False|788
1149|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|anatomical_entity|UMLS|True|153
1150|gross_anatomical_structure|UMLS|produces|semmeddb:produces|anatomical_entity|UMLS|True|24
1151|gross_anatomical_structure|UMLS|related_to|semmeddb:related_to|anatomical_entity|UMLS|False|4
1152|gross_anatomical_structure|UMLS|affects|semmeddb:affects|anatomical_entity|UMLS|False|2
1153|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|disease_or_phenotypic_feature|UMLS|False|314577
1154|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|disease_or_phenotypic_feature|UMLS|False|65578
1155|gross_anatomical_structure|UMLS|affects|semmeddb:affects|disease_or_phenotypic_feature|UMLS|False|14206
1156|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|disease_or_phenotypic_feature|UMLS|True|6966
1157|gross_anatomical_structure|UMLS|produces|semmeddb:produces|disease_or_phenotypic_feature|UMLS|False|2295
1158|gross_anatomical_structure|UMLS|related_to|semmeddb:related_to|disease_or_phenotypic_feature|UMLS|False|1947
1159|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|disease_or_phenotypic_feature|UMLS|True|673
1160|gross_anatomical_structure|UMLS|affects|semmeddb:affects|disease_or_phenotypic_feature|UMLS|True|539
1161|gross_anatomical_structure|UMLS|coexists_with|semmeddb:coexists_with|disease_or_phenotypic_feature|UMLS|False|230
1162|gross_anatomical_structure|UMLS|causes|semmeddb:causes|disease_or_phenotypic_feature|UMLS|False|129
1163|gross_anatomical_structure|UMLS|treats|semmeddb:treats|disease_or_phenotypic_feature|UMLS|False|70
1164|gross_anatomical_structure|UMLS|produces|semmeddb:produces|disease_or_phenotypic_feature|UMLS|True|69
1165|gross_anatomical_structure|UMLS|related_to|semmeddb:related_to|disease_or_phenotypic_feature|UMLS|True|55
1166|gross_anatomical_structure|UMLS|manifestation_of|semmeddb:manifestation_of|disease_or_phenotypic_feature|UMLS|False|41
1167|gross_anatomical_structure|UMLS|predisposes|semmeddb:predisposes|disease_or_phenotypic_feature|UMLS|False|20
1168|gross_anatomical_structure|UMLS|precedes|semmeddb:precedes|disease_or_phenotypic_feature|UMLS|False|18
1169|gross_anatomical_structure|UMLS|prevents|semmeddb:prevents|disease_or_phenotypic_feature|UMLS|False|16
1170|gross_anatomical_structure|UMLS|treats|semmeddb:treats|disease_or_phenotypic_feature|UMLS|True|3
1171|gross_anatomical_structure|UMLS|causes|semmeddb:causes|disease_or_phenotypic_feature|UMLS|True|3
1172|gross_anatomical_structure|UMLS|coexists_with|semmeddb:coexists_with|disease_or_phenotypic_feature|UMLS|True|2
1173|gross_anatomical_structure|UMLS|subclass_of|semmeddb:subclass_of|disease_or_phenotypic_feature|UMLS|False|2
1174|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|biological_entity|UMLS|False|152752
1175|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|biological_entity|UMLS|False|75030
1176|gross_anatomical_structure|UMLS|affects|semmeddb:affects|biological_entity|UMLS|False|38972
1177|gross_anatomical_structure|UMLS|produces|semmeddb:produces|biological_entity|UMLS|False|17267
1178|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|biological_entity|UMLS|True|3849
1179|gross_anatomical_structure|UMLS|affects|semmeddb:affects|biological_entity|UMLS|True|2377
1180|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|biological_entity|UMLS|True|1430
1181|gross_anatomical_structure|UMLS|produces|semmeddb:produces|biological_entity|UMLS|True|732
1182|gross_anatomical_structure|UMLS|related_to|semmeddb:related_to|biological_entity|UMLS|False|45
1183|gross_anatomical_structure|UMLS|interacts_with|semmeddb:interacts_with|biological_entity|UMLS|False|17
1184|gross_anatomical_structure|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_entity|UMLS|False|12
1185|gross_anatomical_structure|UMLS|positively_regulates|semmeddb:positively_regulates|biological_entity|UMLS|False|10
1186|gross_anatomical_structure|UMLS|coexists_with|semmeddb:coexists_with|biological_entity|UMLS|False|10
1187|gross_anatomical_structure|UMLS|derives_into|semmeddb:derives_into|biological_entity|UMLS|False|2
1188|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|activity_and_behavior|UMLS|False|857
1189|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|activity_and_behavior|UMLS|True|22
1190|gross_anatomical_structure|UMLS|related_to|semmeddb:related_to|activity_and_behavior|UMLS|False|16
1191|gross_anatomical_structure|UMLS|produces|semmeddb:produces|activity_and_behavior|UMLS|False|6
1192|gross_anatomical_structure|UMLS|affects|semmeddb:affects|activity_and_behavior|UMLS|False|6
1193|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|activity_and_behavior|UMLS|False|1
1194|gross_anatomical_structure|UMLS|coexists_with|semmeddb:coexists_with|activity_and_behavior|UMLS|False|1
1195|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|gross_anatomical_structure|UMLS|False|183226
1196|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|gross_anatomical_structure|UMLS|False|9066
1197|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|gross_anatomical_structure|UMLS|True|2600
1198|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|gross_anatomical_structure|UMLS|True|264
1199|gross_anatomical_structure|UMLS|produces|semmeddb:produces|gross_anatomical_structure|UMLS|False|24
1200|gross_anatomical_structure|UMLS|affects|semmeddb:affects|gross_anatomical_structure|UMLS|False|2
1201|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|genomic_entity|UMLS|False|1352
1202|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|genomic_entity|UMLS|False|910
1203|gross_anatomical_structure|UMLS|affects|semmeddb:affects|genomic_entity|UMLS|False|273
1204|gross_anatomical_structure|UMLS|produces|semmeddb:produces|genomic_entity|UMLS|False|68
1205|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|genomic_entity|UMLS|True|28
1206|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|genomic_entity|UMLS|True|14
1207|gross_anatomical_structure|UMLS|affects|semmeddb:affects|genomic_entity|UMLS|True|3
1208|gross_anatomical_structure|UMLS|produces|semmeddb:produces|genomic_entity|UMLS|True|2
1209|gross_anatomical_structure|UMLS|interacts_with|semmeddb:interacts_with|genomic_entity|UMLS|False|1
1210|gross_anatomical_structure|UMLS|coexists_with|semmeddb:coexists_with|genomic_entity|UMLS|False|1
1211|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|chemical_substance|UMLS|False|184522
1212|gross_anatomical_structure|UMLS|affects|semmeddb:affects|chemical_substance|UMLS|False|57045
1213|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|chemical_substance|UMLS|False|35276
1214|gross_anatomical_structure|UMLS|produces|semmeddb:produces|chemical_substance|UMLS|False|8532
1215|gross_anatomical_structure|UMLS|affects|semmeddb:affects|chemical_substance|UMLS|True|4519
1216|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|chemical_substance|UMLS|True|3738
1217|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|chemical_substance|UMLS|True|453
1218|gross_anatomical_structure|UMLS|produces|semmeddb:produces|chemical_substance|UMLS|True|300
1219|gross_anatomical_structure|UMLS|interacts_with|semmeddb:interacts_with|chemical_substance|UMLS|False|24
1220|gross_anatomical_structure|UMLS|related_to|semmeddb:related_to|chemical_substance|UMLS|False|23
1221|gross_anatomical_structure|UMLS|coexists_with|semmeddb:coexists_with|chemical_substance|UMLS|False|18
1222|gross_anatomical_structure|UMLS|negatively_regulates|semmeddb:negatively_regulates|chemical_substance|UMLS|False|11
1223|gross_anatomical_structure|UMLS|positively_regulates|semmeddb:positively_regulates|chemical_substance|UMLS|False|9
1224|gross_anatomical_structure|UMLS|interacts_with|semmeddb:interacts_with|chemical_substance|UMLS|True|3
1225|gross_anatomical_structure|UMLS|derives_into|semmeddb:derives_into|chemical_substance|UMLS|False|1
1226|gross_anatomical_structure|UMLS|negatively_regulates|semmeddb:negatively_regulates|chemical_substance|UMLS|True|1
1227|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|cell|UMLS|False|31574
1228|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|cell|UMLS|True|653
1229|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|cell|UMLS|False|68
1230|gross_anatomical_structure|UMLS|produces|semmeddb:produces|cell|UMLS|False|17
1231|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|cell|UMLS|True|2
1232|gross_anatomical_structure|UMLS|produces|semmeddb:produces|cell|UMLS|True|1
1233|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|protein|UMLS|False|62458
1234|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|protein|UMLS|False|28341
1235|gross_anatomical_structure|UMLS|affects|semmeddb:affects|protein|UMLS|False|11508
1236|gross_anatomical_structure|UMLS|produces|semmeddb:produces|protein|UMLS|False|4503
1237|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|protein|UMLS|True|1355
1238|gross_anatomical_structure|UMLS|affects|semmeddb:affects|protein|UMLS|True|733
1239|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|protein|UMLS|True|436
1240|gross_anatomical_structure|UMLS|produces|semmeddb:produces|protein|UMLS|True|153
1241|gross_anatomical_structure|UMLS|interacts_with|semmeddb:interacts_with|protein|UMLS|False|10
1242|gross_anatomical_structure|UMLS|related_to|semmeddb:related_to|protein|UMLS|False|6
1243|gross_anatomical_structure|UMLS|coexists_with|semmeddb:coexists_with|protein|UMLS|False|4
1244|gross_anatomical_structure|UMLS|negatively_regulates|semmeddb:negatively_regulates|protein|UMLS|False|3
1245|gross_anatomical_structure|UMLS|positively_regulates|semmeddb:positively_regulates|protein|UMLS|False|2
1246|gross_anatomical_structure|UMLS|interacts_with|semmeddb:interacts_with|protein|UMLS|True|1
1247|gross_anatomical_structure|UMLS|related_to|semmeddb:related_to|protein|UMLS|True|1
1248|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|gene|UMLS|False|204133
1249|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|gene|UMLS|False|111557
1250|gross_anatomical_structure|UMLS|affects|semmeddb:affects|gene|UMLS|False|42295
1251|gross_anatomical_structure|UMLS|produces|semmeddb:produces|gene|UMLS|False|20893
1252|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|gene|UMLS|True|4392
1253|gross_anatomical_structure|UMLS|affects|semmeddb:affects|gene|UMLS|True|2161
1254|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|gene|UMLS|True|1852
1255|gross_anatomical_structure|UMLS|produces|semmeddb:produces|gene|UMLS|True|893
1256|gross_anatomical_structure|UMLS|coexists_with|semmeddb:coexists_with|gene|UMLS|False|42
1257|gross_anatomical_structure|UMLS|positively_regulates|semmeddb:positively_regulates|gene|UMLS|False|19
1258|gross_anatomical_structure|UMLS|interacts_with|semmeddb:interacts_with|gene|UMLS|False|15
1259|gross_anatomical_structure|UMLS|related_to|semmeddb:related_to|gene|UMLS|False|13
1260|gross_anatomical_structure|UMLS|negatively_regulates|semmeddb:negatively_regulates|gene|UMLS|False|6
1261|gross_anatomical_structure|UMLS|derives_into|semmeddb:derives_into|gene|UMLS|False|2
1262|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|phenotypic_feature|UMLS|False|430
1263|gross_anatomical_structure|UMLS|part_of|semmeddb:part_of|phenotypic_feature|UMLS|False|55
1264|gross_anatomical_structure|UMLS|affects|semmeddb:affects|phenotypic_feature|UMLS|False|30
1265|gross_anatomical_structure|UMLS|related_to|semmeddb:related_to|phenotypic_feature|UMLS|False|11
1266|gross_anatomical_structure|UMLS|location_of|semmeddb:location_of|phenotypic_feature|UMLS|True|6
1267|gross_anatomical_structure|UMLS|produces|semmeddb:produces|phenotypic_feature|UMLS|False|4
1268|gross_anatomical_structure|UMLS|affects|semmeddb:affects|phenotypic_feature|UMLS|True|1
1269|gross_anatomical_structure|UMLS|related_to|semmeddb:related_to|phenotypic_feature|UMLS|True|1
1270|genomic_entity|UMLS|part_of|semmeddb:part_of|cell_component|UMLS|False|839
1271|genomic_entity|UMLS|location_of|semmeddb:location_of|cell_component|UMLS|False|755
1272|genomic_entity|UMLS|affects|semmeddb:affects|cell_component|UMLS|False|237
1273|genomic_entity|UMLS|coexists_with|semmeddb:coexists_with|cell_component|UMLS|False|149
1274|genomic_entity|UMLS|subclass_of|semmeddb:subclass_of|cell_component|UMLS|False|21
1275|genomic_entity|UMLS|produces|semmeddb:produces|cell_component|UMLS|False|19
1276|genomic_entity|UMLS|part_of|semmeddb:part_of|cell_component|UMLS|True|18
1277|genomic_entity|UMLS|location_of|semmeddb:location_of|cell_component|UMLS|True|15
1278|genomic_entity|UMLS|affects|semmeddb:affects|cell_component|UMLS|True|8
1279|genomic_entity|UMLS|negatively_regulates|semmeddb:negatively_regulates|cell_component|UMLS|False|6
1280|genomic_entity|UMLS|positively_regulates|semmeddb:positively_regulates|cell_component|UMLS|False|6
1281|genomic_entity|UMLS|derives_into|semmeddb:derives_into|cell_component|UMLS|False|5
1282|genomic_entity|UMLS|coexists_with|semmeddb:coexists_with|cell_component|UMLS|True|1
1283|genomic_entity|UMLS|interacts_with|semmeddb:interacts_with|cell_component|UMLS|False|1
1284|genomic_entity|UMLS|related_to|semmeddb:related_to|cell_component|UMLS|False|1
1285|genomic_entity|UMLS|affects|semmeddb:affects|biological_process_or_activity|UMLS|False|1684
1286|genomic_entity|UMLS|affects|semmeddb:affects|biological_process_or_activity|UMLS|True|94
1287|genomic_entity|UMLS|produces|semmeddb:produces|biological_process_or_activity|UMLS|False|57
1288|genomic_entity|UMLS|causes|semmeddb:causes|biological_process_or_activity|UMLS|False|43
1289|genomic_entity|UMLS|related_to|semmeddb:related_to|biological_process_or_activity|UMLS|False|30
1290|genomic_entity|UMLS|coexists_with|semmeddb:coexists_with|biological_process_or_activity|UMLS|False|5
1291|genomic_entity|UMLS|manifestation_of|semmeddb:manifestation_of|biological_process_or_activity|UMLS|False|2
1292|genomic_entity|UMLS|interacts_with|semmeddb:interacts_with|biological_process_or_activity|UMLS|False|2
1293|genomic_entity|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_process_or_activity|UMLS|False|1
1294|genomic_entity|UMLS|causes|semmeddb:causes|biological_process_or_activity|UMLS|True|1
1295|genomic_entity|UMLS|produces|semmeddb:produces|biological_process_or_activity|UMLS|True|1
1296|genomic_entity|UMLS|location_of|semmeddb:location_of|anatomical_entity|UMLS|False|80
1297|genomic_entity|UMLS|part_of|semmeddb:part_of|anatomical_entity|UMLS|False|26
1298|genomic_entity|UMLS|affects|semmeddb:affects|anatomical_entity|UMLS|False|9
1299|genomic_entity|UMLS|location_of|semmeddb:location_of|anatomical_entity|UMLS|True|4
1300|genomic_entity|UMLS|produces|semmeddb:produces|anatomical_entity|UMLS|False|2
1301|genomic_entity|UMLS|related_to|semmeddb:related_to|disease_or_phenotypic_feature|UMLS|False|4382
1302|genomic_entity|UMLS|causes|semmeddb:causes|disease_or_phenotypic_feature|UMLS|False|1023
1303|genomic_entity|UMLS|predisposes|semmeddb:predisposes|disease_or_phenotypic_feature|UMLS|False|834
1304|genomic_entity|UMLS|affects|semmeddb:affects|disease_or_phenotypic_feature|UMLS|False|552
1305|genomic_entity|UMLS|related_to|semmeddb:related_to|disease_or_phenotypic_feature|UMLS|True|221
1306|genomic_entity|UMLS|produces|semmeddb:produces|disease_or_phenotypic_feature|UMLS|False|46
1307|genomic_entity|UMLS|part_of|semmeddb:part_of|disease_or_phenotypic_feature|UMLS|False|46
1308|genomic_entity|UMLS|predisposes|semmeddb:predisposes|disease_or_phenotypic_feature|UMLS|True|35
1309|genomic_entity|UMLS|treats|semmeddb:treats|disease_or_phenotypic_feature|UMLS|False|28
1310|genomic_entity|UMLS|causes|semmeddb:causes|disease_or_phenotypic_feature|UMLS|True|28
1311|genomic_entity|UMLS|affects|semmeddb:affects|disease_or_phenotypic_feature|UMLS|True|21
1312|genomic_entity|UMLS|coexists_with|semmeddb:coexists_with|disease_or_phenotypic_feature|UMLS|False|14
1313|genomic_entity|UMLS|prevents|semmeddb:prevents|disease_or_phenotypic_feature|UMLS|False|9
1314|genomic_entity|UMLS|manifestation_of|semmeddb:manifestation_of|disease_or_phenotypic_feature|UMLS|True|1
1315|genomic_entity|UMLS|interacts_with|semmeddb:interacts_with|disease_or_phenotypic_feature|UMLS|False|1
1316|genomic_entity|UMLS|produces|semmeddb:produces|disease_or_phenotypic_feature|UMLS|True|1
1317|genomic_entity|UMLS|coexists_with|semmeddb:coexists_with|biological_entity|UMLS|False|4006
1318|genomic_entity|UMLS|interacts_with|semmeddb:interacts_with|biological_entity|UMLS|False|3398
1319|genomic_entity|UMLS|part_of|semmeddb:part_of|biological_entity|UMLS|False|2149
1320|genomic_entity|UMLS|positively_regulates|semmeddb:positively_regulates|biological_entity|UMLS|False|980
1321|genomic_entity|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_entity|UMLS|False|471
1322|genomic_entity|UMLS|derives_into|semmeddb:derives_into|biological_entity|UMLS|False|297
1323|genomic_entity|UMLS|produces|semmeddb:produces|biological_entity|UMLS|False|141
1324|genomic_entity|UMLS|interacts_with|semmeddb:interacts_with|biological_entity|UMLS|True|130
1325|genomic_entity|UMLS|subclass_of|semmeddb:subclass_of|biological_entity|UMLS|False|92
1326|genomic_entity|UMLS|coexists_with|semmeddb:coexists_with|biological_entity|UMLS|True|90
1327|genomic_entity|UMLS|part_of|semmeddb:part_of|biological_entity|UMLS|True|49
1328|genomic_entity|UMLS|positively_regulates|semmeddb:positively_regulates|biological_entity|UMLS|True|22
1329|genomic_entity|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_entity|UMLS|True|10
1330|genomic_entity|UMLS|related_to|semmeddb:related_to|biological_entity|UMLS|False|5
1331|genomic_entity|UMLS|affects|semmeddb:affects|biological_entity|UMLS|False|2
1332|genomic_entity|UMLS|derives_into|semmeddb:derives_into|biological_entity|UMLS|True|2
1333|genomic_entity|UMLS|affects|semmeddb:affects|activity_and_behavior|UMLS|False|11
1334|genomic_entity|UMLS|related_to|semmeddb:related_to|activity_and_behavior|UMLS|False|10
1335|genomic_entity|UMLS|related_to|semmeddb:related_to|activity_and_behavior|UMLS|True|1
1336|genomic_entity|UMLS|location_of|semmeddb:location_of|gross_anatomical_structure|UMLS|False|1352
1337|genomic_entity|UMLS|part_of|semmeddb:part_of|gross_anatomical_structure|UMLS|False|910
1338|genomic_entity|UMLS|affects|semmeddb:affects|gross_anatomical_structure|UMLS|False|273
1339|genomic_entity|UMLS|produces|semmeddb:produces|gross_anatomical_structure|UMLS|False|68
1340|genomic_entity|UMLS|location_of|semmeddb:location_of|gross_anatomical_structure|UMLS|True|28
1341|genomic_entity|UMLS|part_of|semmeddb:part_of|gross_anatomical_structure|UMLS|True|14
1342|genomic_entity|UMLS|affects|semmeddb:affects|gross_anatomical_structure|UMLS|True|3
1343|genomic_entity|UMLS|produces|semmeddb:produces|gross_anatomical_structure|UMLS|True|2
1344|genomic_entity|UMLS|interacts_with|semmeddb:interacts_with|gross_anatomical_structure|UMLS|False|1
1345|genomic_entity|UMLS|coexists_with|semmeddb:coexists_with|gross_anatomical_structure|UMLS|False|1
1346|genomic_entity|UMLS|coexists_with|semmeddb:coexists_with|genomic_entity|UMLS|False|554
1347|genomic_entity|UMLS|part_of|semmeddb:part_of|genomic_entity|UMLS|False|410
1348|genomic_entity|UMLS|subclass_of|semmeddb:subclass_of|genomic_entity|UMLS|False|114
1349|genomic_entity|UMLS|positively_regulates|semmeddb:positively_regulates|genomic_entity|UMLS|False|110
1350|genomic_entity|UMLS|interacts_with|semmeddb:interacts_with|genomic_entity|UMLS|False|110
1351|genomic_entity|UMLS|negatively_regulates|semmeddb:negatively_regulates|genomic_entity|UMLS|False|64
1352|genomic_entity|UMLS|derives_into|semmeddb:derives_into|genomic_entity|UMLS|False|62
1353|genomic_entity|UMLS|coexists_with|semmeddb:coexists_with|genomic_entity|UMLS|True|38
