|subject_category|subject_prefix|edge_type|relation|object_category|object_prefix|negated|frequency
754|quality|PATO|subclass_of|owl:subClassOf|quality|PCO||2
755|quality|MONDO|subclass_of|owl:subClassOf|quality|HGNC||1
756|quality|MP|subclass_of|owl:subClassOf|quality|ZP||1
757|quality|OBA|subclass_of|owl:subClassOf|quality|PATO||1
758|quality|PATO|subclass_of|owl:subClassOf|quality|ERO||1
759|quality|PATO|subclass_of|owl:subClassOf|quality|OBA||1
760|quality|ZP|subclass_of|owl:subClassOf|quality|MP||1
761|quality|PATO|subclass_of|owl:subClassOf|quality|ENVO||1
762|quality|ERO|subclass_of|owl:subClassOf|quality|PATO||1
763|quality|HGNC|subclass_of|owl:subClassOf|quality|MONDO||1
764|quality|ENVO|subclass_of|owl:subClassOf|quality|PATO||1
765|quality|PATO|has_quality|has_quality|phenotype|ZP||18327
766|quality|PATO|has_quality|has_quality|phenotype|MP||7558
767|quality|PATO|has_quality|has_quality|phenotype|HP||5841
768|quality|PATO|has_quality|has_quality|phenotype|WBPhenotype||878
769|quality|FBcv|subclass_of|owl:subClassOf|phenotype|FBcv||461
770|quality|OBA|subclass_of|owl:subClassOf|phenotype|OBA||278
771|quality|FBcv|subclass_of|owl:subClassOf|phenotype|GO||71
772|quality|MP|subclass_of|owl:subClassOf|phenotype|MP||70
773|quality|ZP|subclass_of|owl:subClassOf|phenotype|ZP||60
774|quality|PATO|subclass_of|owl:subClassOf|phenotype|FBcv||48
775|quality|MONDO|has_quality|has_quality|phenotype|MPATH||25
776|quality|FBcv|subclass_of|owl:subClassOf|phenotype|FBbt||17
777|quality|ZP|subclass_of|owl:subClassOf|phenotype|UBERON||11
778|quality|ZP|subclass_of|owl:subClassOf|phenotype|MP||6
779|quality|ZP|subclass_of|owl:subClassOf|phenotype|GO||5
780|quality|PATO|subclass_of|owl:subClassOf|phenotype|MP||5
781|quality|ZP|subclass_of|owl:subClassOf|phenotype|HP||5
782|quality|MP|subclass_of|owl:subClassOf|phenotype|GO||5
783|quality|FBcv|subclass_of|owl:subClassOf|phenotype|CL||4
784|quality|MP|subclass_of|owl:subClassOf|phenotype|HP||3
785|quality|MP|subclass_of|owl:subClassOf|phenotype|ZP||2
786|quality|MP|subclass_of|owl:subClassOf|phenotype|CL||1
787|quality|ZP|subclass_of|owl:subClassOf|phenotype|WBPhenotype||1
788|quality|PATO|subclass_of|owl:subClassOf|phenotype|OBA||1
789|quality|FBcv|subclass_of|owl:subClassOf|phenotype|UPHENO||1
790|quality|ZP|subclass_of|owl:subClassOf|phenotype|CL||1
791|quality|PATO|subclass_of|owl:subClassOf|phenotype|ENVO||1
792|quality|ENVO|subclass_of|owl:subClassOf|phenotype|UPHENO||1
793|phenotype|ZP|has_entity|has_entity|cellular component|ZFA||1394
794|phenotype|MP|has_entity|has_entity|cellular component|CL||935
795|phenotype|HP|has_entity|has_entity|cellular component|CL||136
796|phenotype|WBPhenotype|has_entity|has_entity|cellular component|WBbt||85
797|phenotype|WBPhenotype|has_entity|has_entity|cellular component|CL||28
798|phenotype|MP|has_phenotype|RO:0002200|organism|MGI||15
799|phenotype|HP|has_phenotype|RO:0002200|organism|MGI||6
800|phenotype|GO|has_phenotype|RO:0002200|organism|MGI||2
801|phenotype|HP|has_phenotype|RO:0002200|gene|HGNC||583127
802|phenotype|MP|has_phenotype|RO:0002200|gene|MGI||137048
803|phenotype|HP|has_phenotype|RO:0002200|gene|NCBIGene||70311
804|phenotype|MONARCH|has_phenotype|RO:0002200|gene|SGD||59770
805|phenotype|HP|has_phenotype|RO:0002200|gene|MGI||57552
806|phenotype|ZP|has_phenotype|RO:0002200|gene|ZFIN||51594
807|phenotype|APO|has_phenotype|RO:0002200|gene|SGD||8454
808|phenotype|MP|has_phenotype|RO:0002200|gene|RGD||1227
809|phenotype|MP|has_phenotype|RO:0002200|gene|NCBIGene||412
810|phenotype|GO|has_phenotype|RO:0002200|gene|MGI||238
811|phenotype|HP|has_phenotype|RO:0002200|gene|Orphanet||185
812|phenotype|HP|has_phenotype|RO:0002200|gene|ZFIN||182
813|phenotype|MP|has_phenotype|RO:0002200|gene|ZFIN||133
814|phenotype|UBERON|has_phenotype|RO:0002200|gene|NCBIGene||13
815|phenotype|GO|has_phenotype|RO:0002200|gene|WormBase||11
816|phenotype|HP|has_phenotype|RO:0002200|gene|RGD||9
817|phenotype|GO|has_phenotype|RO:0002200|gene|NCBIGene||8
818|phenotype|GO|has_phenotype|RO:0002200|gene|SGD||6
819|phenotype|NBO|has_phenotype|RO:0002200|gene|NCBIGene||3
820|phenotype|CL|has_phenotype|RO:0002200|gene|NCBIGene||2
821|phenotype|HP|subclass_of|owl:subClassOf|inheritance|HP||1
822|phenotype|MP|has_phenotype|RO:0002200|genotype|MGI||7
823|phenotype|HP|has_phenotype|RO:0002200|genotype|MGI||3
824|phenotype|MP|has_phenotype|RO:0002200|variant locus|MGI||4975
825|phenotype|HP|has_phenotype|RO:0002200|variant locus|MGI||3737
826|phenotype|GO|has_phenotype|RO:0002200|variant locus|MGI||196
827|phenotype|MP|has_phenotype|RO:0002200|sequence alteration|MGI||4975
828|phenotype|HP|has_phenotype|RO:0002200|sequence alteration|MGI||3737
829|phenotype|GO|has_phenotype|RO:0002200|sequence alteration|MGI||196
830|phenotype|HP|has_phenotype|RO:0002200|snv|MGI||48
831|phenotype|MP|has_phenotype|RO:0002200|snv|MGI||24
832|phenotype|HP|has_phenotype|RO:0002200|molecular entity|HGNC||38431
833|phenotype|MPATH|has_quality|has_quality|disease|MONDO||25
834|phenotype|MP|subclass_of|owl:subClassOf|clinical_course|MP||168
835|phenotype|HP|subclass_of|owl:subClassOf|clinical_course|HP||16
836|phenotype|HP|subclass_of|owl:subClassOf|clinical_course|MP||12
837|phenotype|MP|subclass_of|owl:subClassOf|clinical_course|HP||10
838|phenotype|WBPhenotype|subclass_of|owl:subClassOf|clinical_course|WBPhenotype||4
839|phenotype|ZP|subclass_of|owl:subClassOf|clinical_course|MP||3
840|phenotype|GO|subclass_of|owl:subClassOf|clinical_course|MP||2
841|phenotype|GO|subclass_of|owl:subClassOf|clinical_course|ZP||1
842|phenotype|MP|subclass_of|owl:subClassOf|clinical_course|WBPhenotype||1
843|phenotype|MP|subclass_of|owl:subClassOf|clinical_course|ZP||1
844|phenotype|WBPhenotype|subclass_of|owl:subClassOf|clinical_course|MP||1
845|phenotype|UBERON|subclass_of|owl:subClassOf|clinical_course|MP||1
846|phenotype|ZP|has_entity|has_entity|anatomical entity|ZFA||8809
847|phenotype|MP|has_entity|has_entity|anatomical entity|UBERON||4028
848|phenotype|HP|has_entity|has_entity|anatomical entity|UBERON||3740
849|phenotype|MP|has_entity|has_entity|anatomical entity|CL||935
850|phenotype|FBbt|subclass_of|owl:subClassOf|anatomical entity|FBbt||661
851|phenotype|WBPhenotype|has_entity|has_entity|anatomical entity|WBbt||268
852|phenotype|HP|has_entity|has_entity|anatomical entity|CL||136
853|phenotype|FBbt|subclass_of|owl:subClassOf|anatomical entity|UBERON||103
854|phenotype|WBPhenotype|has_entity|has_entity|anatomical entity|CL||28
855|phenotype|UPHENO|subclass_of|owl:subClassOf|anatomical entity|FBbt||1
856|phenotype|ZP|has_entity|has_entity|cell|ZFA||1394
857|phenotype|MP|has_entity|has_entity|cell|CL||935
858|phenotype|HP|has_entity|has_entity|cell|CL||136
859|phenotype|WBPhenotype|has_entity|has_entity|cell|WBbt||85
860|phenotype|WBPhenotype|has_entity|has_entity|cell|CL||28
861|phenotype|HP|has_phenotype|RO:0002200|sequence feature|HGNC||583127
862|phenotype|MP|has_phenotype|RO:0002200|sequence feature|MGI||137048
863|phenotype|HP|has_phenotype|RO:0002200|sequence feature|NCBIGene||70311
864|phenotype|MONARCH|has_phenotype|RO:0002200|sequence feature|SGD||59770
865|phenotype|HP|has_phenotype|RO:0002200|sequence feature|MGI||57552
866|phenotype|ZP|has_phenotype|RO:0002200|sequence feature|ZFIN||51594
867|phenotype|APO|has_phenotype|RO:0002200|sequence feature|SGD||8454
868|phenotype|MP|has_phenotype|RO:0002200|sequence feature|RGD||1227
869|phenotype|MP|has_phenotype|RO:0002200|sequence feature|NCBIGene||412
870|phenotype|GO|has_phenotype|RO:0002200|sequence feature|MGI||238
871|phenotype|HP|has_phenotype|RO:0002200|sequence feature|Orphanet||185
872|phenotype|HP|has_phenotype|RO:0002200|sequence feature|ZFIN||182
873|phenotype|MP|has_phenotype|RO:0002200|sequence feature|ZFIN||133
874|phenotype|UBERON|has_phenotype|RO:0002200|sequence feature|NCBIGene||13
875|phenotype|GO|has_phenotype|RO:0002200|sequence feature|WormBase||11
876|phenotype|HP|has_phenotype|RO:0002200|sequence feature|RGD||9
877|phenotype|GO|has_phenotype|RO:0002200|sequence feature|NCBIGene||8
878|phenotype|GO|has_phenotype|RO:0002200|sequence feature|SGD||6
879|phenotype|NBO|has_phenotype|RO:0002200|sequence feature|NCBIGene||3
880|phenotype|CL|has_phenotype|RO:0002200|sequence feature|NCBIGene||2
881|phenotype|ZP|has_quality|has_quality|quality|PATO||18327
882|phenotype|MP|has_quality|has_quality|quality|PATO||7558
883|phenotype|HP|has_quality|has_quality|quality|PATO||5841
884|phenotype|WBPhenotype|has_quality|has_quality|quality|PATO||878
885|phenotype|FBcv|subclass_of|owl:subClassOf|quality|FBcv||461
886|phenotype|OBA|subclass_of|owl:subClassOf|quality|OBA||278
887|phenotype|GO|subclass_of|owl:subClassOf|quality|FBcv||71
888|phenotype|MP|subclass_of|owl:subClassOf|quality|MP||70
889|phenotype|ZP|subclass_of|owl:subClassOf|quality|ZP||60
890|phenotype|FBcv|subclass_of|owl:subClassOf|quality|PATO||48
891|phenotype|MPATH|has_quality|has_quality|quality|MONDO||25
892|phenotype|FBbt|subclass_of|owl:subClassOf|quality|FBcv||17
893|phenotype|UBERON|subclass_of|owl:subClassOf|quality|ZP||11
894|phenotype|MP|subclass_of|owl:subClassOf|quality|ZP||6
895|phenotype|MP|subclass_of|owl:subClassOf|quality|PATO||5
896|phenotype|GO|subclass_of|owl:subClassOf|quality|MP||5
897|phenotype|GO|subclass_of|owl:subClassOf|quality|ZP||5
898|phenotype|HP|subclass_of|owl:subClassOf|quality|ZP||5
899|phenotype|CL|subclass_of|owl:subClassOf|quality|FBcv||4
900|phenotype|HP|subclass_of|owl:subClassOf|quality|MP||3
901|phenotype|ZP|subclass_of|owl:subClassOf|quality|MP||2
902|phenotype|OBA|subclass_of|owl:subClassOf|quality|PATO||1
903|phenotype|WBPhenotype|subclass_of|owl:subClassOf|quality|ZP||1
904|phenotype|UPHENO|subclass_of|owl:subClassOf|quality|FBcv||1
905|phenotype|CL|subclass_of|owl:subClassOf|quality|MP||1
906|phenotype|UPHENO|subclass_of|owl:subClassOf|quality|ENVO||1
907|phenotype|CL|subclass_of|owl:subClassOf|quality|ZP||1
908|phenotype|ENVO|subclass_of|owl:subClassOf|quality|PATO||1
909|phenotype|ZP|subclass_of|owl:subClassOf|phenotype|ZP||43812
910|phenotype|HP|subclass_of|owl:subClassOf|phenotype|HP||34776
911|phenotype|FBbt|subclass_of|owl:subClassOf|phenotype|FBbt||31410
912|phenotype|UBERON|subclass_of|owl:subClassOf|phenotype|UBERON||30354
913|phenotype|MP|subclass_of|owl:subClassOf|phenotype|MP||22278
914|phenotype|GO|subclass_of|owl:subClassOf|phenotype|GO||20952
915|phenotype|UBERON|subclass_of|owl:subClassOf|phenotype|ZP||14729
916|phenotype|ZP|subclass_of|owl:subClassOf|phenotype|UBERON||14729
917|phenotype|HP|subclass_of|owl:subClassOf|phenotype|ZP||6684
918|phenotype|ZP|subclass_of|owl:subClassOf|phenotype|HP||6684
919|phenotype|VT|subclass_of|owl:subClassOf|phenotype|VT||6058
920|phenotype|WBPhenotype|subclass_of|owl:subClassOf|phenotype|WBPhenotype||5672
921|phenotype|HP|subclass_of|owl:subClassOf|phenotype|MP||5336
922|phenotype|MP|subclass_of|owl:subClassOf|phenotype|HP||5336
923|phenotype|ZP|subclass_of|owl:subClassOf|phenotype|GO||3403
924|phenotype|GO|subclass_of|owl:subClassOf|phenotype|ZP||3403
925|phenotype|CL|subclass_of|owl:subClassOf|phenotype|ZP||3389
926|phenotype|ZP|subclass_of|owl:subClassOf|phenotype|CL||3389
927|phenotype|MP|subclass_of|owl:subClassOf|phenotype|ZP||3229
928|phenotype|ZP|subclass_of|owl:subClassOf|phenotype|MP||3229
929|phenotype|CL|subclass_of|owl:subClassOf|phenotype|CL||2738
930|phenotype|MP|subclass_of|owl:subClassOf|phenotype|UBERON||1686
931|phenotype|UBERON|subclass_of|owl:subClassOf|phenotype|MP||1686
932|phenotype|HP|subclass_of|owl:subClassOf|phenotype|UBERON||1363
933|phenotype|UBERON|subclass_of|owl:subClassOf|phenotype|HP||1363
934|phenotype|GO|subclass_of|owl:subClassOf|phenotype|MP||773
935|phenotype|MP|subclass_of|owl:subClassOf|phenotype|GO||773
936|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|MONARCH||627
937|phenotype|MONARCH|subclass_of|owl:subClassOf|phenotype|UPHENO||627
938|phenotype|NBO|subclass_of|owl:subClassOf|phenotype|NBO||626
939|phenotype|VT|subclass_of|owl:subClassOf|phenotype|AQTLTrait||522
940|phenotype|AQTLTrait|subclass_of|owl:subClassOf|phenotype|VT||522
941|phenotype|MPATH|subclass_of|owl:subClassOf|phenotype|MPATH||494
942|phenotype|FBcv|subclass_of|owl:subClassOf|phenotype|FBcv||458
943|phenotype|CL|subclass_of|owl:subClassOf|phenotype|MP||414
944|phenotype|MP|subclass_of|owl:subClassOf|phenotype|CL||414
945|phenotype|AQTLTrait|subclass_of|owl:subClassOf|phenotype|AQTLTrait||390
946|phenotype|UBERON|subclass_of|owl:subClassOf|phenotype|FBbt||383
947|phenotype|FBbt|subclass_of|owl:subClassOf|phenotype|UBERON||383
948|phenotype|FBbt|subclass_of|owl:subClassOf|phenotype|CL||329
949|phenotype|CL|subclass_of|owl:subClassOf|phenotype|FBbt||329
950|phenotype|WBPhenotype|subclass_of|owl:subClassOf|phenotype|GO||281
951|phenotype|GO|subclass_of|owl:subClassOf|phenotype|WBPhenotype||281
952|phenotype|ZP|subclass_of|owl:subClassOf|phenotype|WBPhenotype||278
953|phenotype|OBA|subclass_of|owl:subClassOf|phenotype|OBA||278
954|phenotype|WBPhenotype|subclass_of|owl:subClassOf|phenotype|ZP||278
955|phenotype|HP|subclass_of|owl:subClassOf|phenotype|GO||231
956|phenotype|GO|subclass_of|owl:subClassOf|phenotype|HP||231
957|phenotype|UBERON|subclass_of|owl:subClassOf|phenotype|UPHENO||193
958|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|UBERON||193
959|phenotype|HP|subclass_of|owl:subClassOf|phenotype|MPATH||159
960|phenotype|MPATH|subclass_of|owl:subClassOf|phenotype|HP||159
961|phenotype|UBERON|subclass_of|owl:subClassOf|phenotype|WBPhenotype||139
962|phenotype|WBPhenotype|subclass_of|owl:subClassOf|phenotype|UBERON||139
963|phenotype|MP|subclass_of|owl:subClassOf|phenotype|NBO||129
964|phenotype|NBO|subclass_of|owl:subClassOf|phenotype|MP||129
965|phenotype|MP|subclass_of|owl:subClassOf|phenotype|WBPhenotype||122
966|phenotype|WBPhenotype|subclass_of|owl:subClassOf|phenotype|MP||122
967|phenotype|CL|subclass_of|owl:subClassOf|phenotype|UBERON||88
968|phenotype|UBERON|subclass_of|owl:subClassOf|phenotype|CL||88
969|phenotype|MPATH|subclass_of|owl:subClassOf|phenotype|MP||85
970|phenotype|MP|subclass_of|owl:subClassOf|phenotype|MPATH||85
971|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|EFO||81
972|phenotype|EFO|subclass_of|owl:subClassOf|phenotype|UPHENO||81
973|phenotype|NBO|subclass_of|owl:subClassOf|phenotype|HP||75
974|phenotype|HP|subclass_of|owl:subClassOf|phenotype|NBO||75
975|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|GO||72
976|phenotype|GO|subclass_of|owl:subClassOf|phenotype|UPHENO||72
977|phenotype|GO|subclass_of|owl:subClassOf|phenotype|FBcv||71
978|phenotype|FBcv|subclass_of|owl:subClassOf|phenotype|GO||71
979|phenotype|WBPhenotype|subclass_of|owl:subClassOf|phenotype|CL||71
980|phenotype|CL|subclass_of|owl:subClassOf|phenotype|WBPhenotype||71
981|phenotype|HP|subclass_of|owl:subClassOf|phenotype|CL||64
982|phenotype|CL|subclass_of|owl:subClassOf|phenotype|HP||64
983|phenotype|MPATH|subclass_of|owl:subClassOf|phenotype|ZP||60
984|phenotype|ZP|subclass_of|owl:subClassOf|phenotype|MPATH||60
985|phenotype|WBPhenotype|subclass_of|owl:subClassOf|phenotype|HP||51
986|phenotype|HP|subclass_of|owl:subClassOf|phenotype|WBPhenotype||51
987|phenotype|CL|subclass_of|owl:subClassOf|phenotype|GO||37
988|phenotype|GO|subclass_of|owl:subClassOf|phenotype|CL||37
989|phenotype|FBbt|subclass_of|owl:subClassOf|phenotype|FBcv||17
990|phenotype|FBcv|subclass_of|owl:subClassOf|phenotype|FBbt||17
991|phenotype|UBERON|subclass_of|owl:subClassOf|phenotype|GO||9
992|phenotype|GO|subclass_of|owl:subClassOf|phenotype|UBERON||9
993|phenotype|APO|subclass_of|owl:subClassOf|phenotype|UPHENO||8
994|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|APO||8
995|phenotype|GENO|subclass_of|owl:subClassOf|phenotype|ZP||5
996|phenotype|ZP|subclass_of|owl:subClassOf|phenotype|GENO||5
997|phenotype|CL|subclass_of|owl:subClassOf|phenotype|FBcv||4
998|phenotype|FBcv|subclass_of|owl:subClassOf|phenotype|CL||4
999|phenotype|FBbt|subclass_of|owl:subClassOf|phenotype|GO||3
1000|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|CL||3
1001|phenotype|CL|subclass_of|owl:subClassOf|phenotype|UPHENO||3
1002|phenotype|GO|subclass_of|owl:subClassOf|phenotype|FBbt||3
1003|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|FBbt||2
1004|phenotype|NBO|subclass_of|owl:subClassOf|phenotype|UPHENO||2
1005|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|NBO||2
1006|phenotype|FBbt|subclass_of|owl:subClassOf|phenotype|UPHENO||2
1007|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|FBcv||1
1008|phenotype|MP|subclass_of|owl:subClassOf|phenotype|UPHENO||1
1009|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|ENVO||1
1010|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|GENO||1
1011|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|WBPhenotype||1
1012|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|HP||1
1013|phenotype|WBPhenotype|subclass_of|owl:subClassOf|phenotype|UPHENO||1
1014|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|MPATH||1
1015|phenotype|UPHENO|subclass_of|owl:subClassOf|phenotype|MP||1
1016|phenotype|GENO|subclass_of|owl:subClassOf|phenotype|UPHENO||1
1017|phenotype|FBcv|subclass_of|owl:subClassOf|phenotype|UPHENO||1
1018|phenotype|HP|subclass_of|owl:subClassOf|phenotype|UPHENO||1
1019|phenotype|MPATH|subclass_of|owl:subClassOf|phenotype|UPHENO||1
1020|phenotype|ENVO|subclass_of|owl:subClassOf|phenotype|UPHENO||1
