|subject_category|subject_prefix|edge_type|object_category|object_prefix|provided_by|frequency
638|cell|UMLS|produces|phenotypic_feature|UMLS|semmeddb_sulab|11
639|cell|UMLS|coexists_with|phenotypic_feature|UMLS|semmeddb_sulab|1
640|cell|UMLS|location_of|activity_and_behavior|UMLS|semmeddb_sulab|72
641|cell|UMLS|part_of|anatomical_entity|UMLS|semmeddb_sulab|3190
642|cell|UMLS|location_of|anatomical_entity|UMLS|semmeddb_sulab|1736
643|cell|UMLS|produces|anatomical_entity|UMLS|semmeddb_sulab|746
644|cell|UMLS|part_of|cell_component|UMLS|semmeddb_sulab|14028
645|cell|UMLS|location_of|cell_component|UMLS|semmeddb_sulab|421
646|cell|UMLS|affects|cell_component|UMLS|semmeddb_sulab|18
647|cell|UMLS|produces|cell_component|UMLS|semmeddb_sulab|14
648|cell|UMLS|affects|biological_process_or_activity|UMLS|semmeddb_sulab|5302
649|cell|UMLS|part_of|biological_process_or_activity|UMLS|semmeddb_sulab|62
650|cell|UMLS|location_of|biological_process_or_activity|UMLS|semmeddb_sulab|34
651|cell|UMLS|produces|biological_process_or_activity|UMLS|semmeddb_sulab|18
652|cell|UMLS|manifestation_of|biological_process_or_activity|UMLS|semmeddb_sulab|2
653|cell|UMLS|causes|biological_process_or_activity|UMLS|semmeddb_sulab|1
654|cell|UMLS|subclass_of|biological_process_or_activity|UMLS|semmeddb_sulab|1
655|cell|UMLS|part_of|cell|UMLS|semmeddb_sulab|114
656|cell|UMLS|location_of|cell|UMLS|semmeddb_sulab|28
657|cell|UMLS|affects|cell|UMLS|semmeddb_sulab|8
658|cell|UMLS|coexists_with|cell|UMLS|semmeddb_sulab|2
659|cell|UMLS|location_of|protein|UMLS|semmeddb_sulab|43700
660|cell|UMLS|part_of|protein|UMLS|semmeddb_sulab|22641
661|cell|UMLS|affects|protein|UMLS|semmeddb_sulab|11604
662|cell|UMLS|produces|protein|UMLS|semmeddb_sulab|11504
663|cell|UMLS|coexists_with|protein|UMLS|semmeddb_sulab|9
664|cell|UMLS|positively_regulates|protein|UMLS|semmeddb_sulab|6
665|cell|UMLS|interacts_with|protein|UMLS|semmeddb_sulab|2
666|cell|UMLS|negatively_regulates|protein|UMLS|semmeddb_sulab|1
667|cell|UMLS|location_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|39550
668|cell|UMLS|affects|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|441
669|cell|UMLS|part_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|432
670|cell|UMLS|coexists_with|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|54
671|cell|UMLS|related_to|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|30
672|cell|UMLS|produces|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|20
673|cell|UMLS|causes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|17
674|cell|UMLS|predisposes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|5
675|cell|UMLS|treats|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|4
676|cell|UMLS|manifestation_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|3
677|cell|UMLS|subclass_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|3
678|cell|UMLS|location_of|biological_entity|UMLS|semmeddb_sulab|102418
679|cell|UMLS|part_of|biological_entity|UMLS|semmeddb_sulab|64479
680|cell|UMLS|produces|biological_entity|UMLS|semmeddb_sulab|44551
681|cell|UMLS|affects|biological_entity|UMLS|semmeddb_sulab|39413
682|cell|UMLS|coexists_with|biological_entity|UMLS|semmeddb_sulab|12
683|cell|UMLS|interacts_with|biological_entity|UMLS|semmeddb_sulab|8
684|cell|UMLS|positively_regulates|biological_entity|UMLS|semmeddb_sulab|6
685|cell|UMLS|related_to|biological_entity|UMLS|semmeddb_sulab|2
686|cell|UMLS|negatively_regulates|biological_entity|UMLS|semmeddb_sulab|1
687|cell|UMLS|part_of|gross_anatomical_structure|UMLS|semmeddb_sulab|32227
688|cell|UMLS|location_of|gross_anatomical_structure|UMLS|semmeddb_sulab|70
689|cell|UMLS|produces|gross_anatomical_structure|UMLS|semmeddb_sulab|18
690|cell|UMLS|location_of|chemical_substance|UMLS|semmeddb_sulab|91313
691|cell|UMLS|affects|chemical_substance|UMLS|semmeddb_sulab|57283
692|cell|UMLS|part_of|chemical_substance|UMLS|semmeddb_sulab|25198
693|cell|UMLS|produces|chemical_substance|UMLS|semmeddb_sulab|13725
694|cell|UMLS|coexists_with|chemical_substance|UMLS|semmeddb_sulab|24
695|cell|UMLS|interacts_with|chemical_substance|UMLS|semmeddb_sulab|20
696|cell|UMLS|negatively_regulates|chemical_substance|UMLS|semmeddb_sulab|8
697|cell|UMLS|positively_regulates|chemical_substance|UMLS|semmeddb_sulab|6
698|cell|UMLS|derives_into|chemical_substance|UMLS|semmeddb_sulab|1
699|cell|UMLS|location_of|genomic_entity|UMLS|semmeddb_sulab|1114
700|cell|UMLS|part_of|genomic_entity|UMLS|semmeddb_sulab|744
701|cell|UMLS|affects|genomic_entity|UMLS|semmeddb_sulab|236
702|cell|UMLS|produces|genomic_entity|UMLS|semmeddb_sulab|79
703|protein|UMLS|interacts_with|gene|UMLS|semmeddb_sulab|98614
704|protein|UMLS|positively_regulates|gene|UMLS|semmeddb_sulab|76945
705|protein|UMLS|negatively_regulates|gene|UMLS|semmeddb_sulab|51275
706|protein|UMLS|coexists_with|gene|UMLS|semmeddb_sulab|48714
707|protein|UMLS|produces|gene|UMLS|semmeddb_sulab|20825
708|protein|UMLS|part_of|gene|UMLS|semmeddb_sulab|5885
709|protein|UMLS|subclass_of|gene|UMLS|semmeddb_sulab|4845
710|protein|UMLS|derives_into|gene|UMLS|semmeddb_sulab|2716
711|protein|UMLS|affects|gene|UMLS|semmeddb_sulab|53
712|protein|UMLS|related_to|gene|UMLS|semmeddb_sulab|5
713|protein|UMLS|negatively_regulates|phenotypic_feature|UMLS|semmeddb_sulab|78
714|protein|UMLS|positively_regulates|phenotypic_feature|UMLS|semmeddb_sulab|75
715|protein|UMLS|interacts_with|phenotypic_feature|UMLS|semmeddb_sulab|57
716|protein|UMLS|affects|phenotypic_feature|UMLS|semmeddb_sulab|47
717|protein|UMLS|coexists_with|phenotypic_feature|UMLS|semmeddb_sulab|44
718|protein|UMLS|produces|phenotypic_feature|UMLS|semmeddb_sulab|20
719|protein|UMLS|part_of|phenotypic_feature|UMLS|semmeddb_sulab|3
720|protein|UMLS|related_to|phenotypic_feature|UMLS|semmeddb_sulab|2
721|protein|UMLS|subclass_of|phenotypic_feature|UMLS|semmeddb_sulab|1
722|protein|UMLS|derives_into|phenotypic_feature|UMLS|semmeddb_sulab|1
723|protein|UMLS|affects|activity_and_behavior|UMLS|semmeddb_sulab|487
724|protein|UMLS|related_to|activity_and_behavior|UMLS|semmeddb_sulab|104
725|protein|UMLS|produces|activity_and_behavior|UMLS|semmeddb_sulab|73
726|protein|UMLS|positively_regulates|activity_and_behavior|UMLS|semmeddb_sulab|7
727|protein|UMLS|coexists_with|activity_and_behavior|UMLS|semmeddb_sulab|2
728|protein|UMLS|precedes|activity_and_behavior|UMLS|semmeddb_sulab|1
729|protein|UMLS|location_of|anatomical_entity|UMLS|semmeddb_sulab|10915
730|protein|UMLS|part_of|anatomical_entity|UMLS|semmeddb_sulab|2724
731|protein|UMLS|produces|anatomical_entity|UMLS|semmeddb_sulab|1079
732|protein|UMLS|affects|anatomical_entity|UMLS|semmeddb_sulab|236
733|protein|UMLS|positively_regulates|anatomical_entity|UMLS|semmeddb_sulab|3
734|protein|UMLS|interacts_with|anatomical_entity|UMLS|semmeddb_sulab|1
735|protein|UMLS|coexists_with|anatomical_entity|UMLS|semmeddb_sulab|1
736|protein|UMLS|negatively_regulates|anatomical_entity|UMLS|semmeddb_sulab|1
737|protein|UMLS|location_of|cell_component|UMLS|semmeddb_sulab|21671
738|protein|UMLS|part_of|cell_component|UMLS|semmeddb_sulab|13222
739|protein|UMLS|affects|cell_component|UMLS|semmeddb_sulab|5702
740|protein|UMLS|produces|cell_component|UMLS|semmeddb_sulab|985
741|protein|UMLS|coexists_with|cell_component|UMLS|semmeddb_sulab|76
742|protein|UMLS|interacts_with|cell_component|UMLS|semmeddb_sulab|35
743|protein|UMLS|positively_regulates|cell_component|UMLS|semmeddb_sulab|14
744|protein|UMLS|negatively_regulates|cell_component|UMLS|semmeddb_sulab|10
745|protein|UMLS|affects|biological_process_or_activity|UMLS|semmeddb_sulab|75754
746|protein|UMLS|causes|biological_process_or_activity|UMLS|semmeddb_sulab|8232
747|protein|UMLS|produces|biological_process_or_activity|UMLS|semmeddb_sulab|4552
748|protein|UMLS|related_to|biological_process_or_activity|UMLS|semmeddb_sulab|181
749|protein|UMLS|negatively_regulates|biological_process_or_activity|UMLS|semmeddb_sulab|148
750|protein|UMLS|interacts_with|biological_process_or_activity|UMLS|semmeddb_sulab|90
751|protein|UMLS|positively_regulates|biological_process_or_activity|UMLS|semmeddb_sulab|37
752|protein|UMLS|coexists_with|biological_process_or_activity|UMLS|semmeddb_sulab|33
753|protein|UMLS|derives_into|biological_process_or_activity|UMLS|semmeddb_sulab|6
754|protein|UMLS|part_of|biological_process_or_activity|UMLS|semmeddb_sulab|1
755|protein|UMLS|location_of|cell|UMLS|semmeddb_sulab|43700
756|protein|UMLS|part_of|cell|UMLS|semmeddb_sulab|22641
757|protein|UMLS|affects|cell|UMLS|semmeddb_sulab|11604
758|protein|UMLS|produces|cell|UMLS|semmeddb_sulab|11504
759|protein|UMLS|coexists_with|cell|UMLS|semmeddb_sulab|9
760|protein|UMLS|positively_regulates|cell|UMLS|semmeddb_sulab|6
761|protein|UMLS|interacts_with|cell|UMLS|semmeddb_sulab|2
762|protein|UMLS|negatively_regulates|cell|UMLS|semmeddb_sulab|1
763|protein|UMLS|interacts_with|protein|UMLS|semmeddb_sulab|43816
764|protein|UMLS|positively_regulates|protein|UMLS|semmeddb_sulab|33276
765|protein|UMLS|negatively_regulates|protein|UMLS|semmeddb_sulab|26602
766|protein|UMLS|coexists_with|protein|UMLS|semmeddb_sulab|23244
767|protein|UMLS|subclass_of|protein|UMLS|semmeddb_sulab|16448
768|protein|UMLS|produces|protein|UMLS|semmeddb_sulab|9098
769|protein|UMLS|derives_into|protein|UMLS|semmeddb_sulab|1522
770|protein|UMLS|part_of|protein|UMLS|semmeddb_sulab|406
771|protein|UMLS|affects|protein|UMLS|semmeddb_sulab|30
772|protein|UMLS|related_to|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|63053
773|protein|UMLS|affects|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|28603
774|protein|UMLS|causes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|20228
775|protein|UMLS|treats|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|18565
776|protein|UMLS|predisposes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|10456
777|protein|UMLS|part_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|6988
778|protein|UMLS|produces|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|5875
779|protein|UMLS|prevents|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|3499
780|protein|UMLS|negatively_regulates|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|25
781|protein|UMLS|interacts_with|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|9
782|protein|UMLS|coexists_with|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|6
783|protein|UMLS|positively_regulates|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|5
784|protein|UMLS|precedes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|4
785|protein|UMLS|derives_into|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|1
786|protein|UMLS|interacts_with|biological_entity|UMLS|semmeddb_sulab|76977
787|protein|UMLS|positively_regulates|biological_entity|UMLS|semmeddb_sulab|56172
788|protein|UMLS|negatively_regulates|biological_entity|UMLS|semmeddb_sulab|38383
789|protein|UMLS|coexists_with|biological_entity|UMLS|semmeddb_sulab|35485
790|protein|UMLS|part_of|biological_entity|UMLS|semmeddb_sulab|20569
791|protein|UMLS|produces|biological_entity|UMLS|semmeddb_sulab|15328
792|protein|UMLS|subclass_of|biological_entity|UMLS|semmeddb_sulab|6762
793|protein|UMLS|derives_into|biological_entity|UMLS|semmeddb_sulab|2978
794|protein|UMLS|affects|biological_entity|UMLS|semmeddb_sulab|47
795|protein|UMLS|related_to|biological_entity|UMLS|semmeddb_sulab|1
796|protein|UMLS|precedes|biological_entity|UMLS|semmeddb_sulab|1
797|protein|UMLS|location_of|gross_anatomical_structure|UMLS|semmeddb_sulab|63813
798|protein|UMLS|part_of|gross_anatomical_structure|UMLS|semmeddb_sulab|28777
799|protein|UMLS|affects|gross_anatomical_structure|UMLS|semmeddb_sulab|12241
800|protein|UMLS|produces|gross_anatomical_structure|UMLS|semmeddb_sulab|4656
801|protein|UMLS|interacts_with|gross_anatomical_structure|UMLS|semmeddb_sulab|11
802|protein|UMLS|related_to|gross_anatomical_structure|UMLS|semmeddb_sulab|7
803|protein|UMLS|coexists_with|gross_anatomical_structure|UMLS|semmeddb_sulab|4
804|protein|UMLS|negatively_regulates|gross_anatomical_structure|UMLS|semmeddb_sulab|3
805|protein|UMLS|positively_regulates|gross_anatomical_structure|UMLS|semmeddb_sulab|2
806|protein|UMLS|interacts_with|chemical_substance|UMLS|semmeddb_sulab|139596
807|protein|UMLS|negatively_regulates|chemical_substance|UMLS|semmeddb_sulab|91419
808|protein|UMLS|positively_regulates|chemical_substance|UMLS|semmeddb_sulab|76989
809|protein|UMLS|coexists_with|chemical_substance|UMLS|semmeddb_sulab|55880
810|protein|UMLS|part_of|chemical_substance|UMLS|semmeddb_sulab|14890
811|protein|UMLS|produces|chemical_substance|UMLS|semmeddb_sulab|10931
812|protein|UMLS|derives_into|chemical_substance|UMLS|semmeddb_sulab|2965
813|protein|UMLS|subclass_of|chemical_substance|UMLS|semmeddb_sulab|2468
814|protein|UMLS|affects|chemical_substance|UMLS|semmeddb_sulab|62
815|protein|UMLS|related_to|chemical_substance|UMLS|semmeddb_sulab|4
816|protein|UMLS|coexists_with|genomic_entity|UMLS|semmeddb_sulab|2083
817|protein|UMLS|interacts_with|genomic_entity|UMLS|semmeddb_sulab|1573
818|protein|UMLS|part_of|genomic_entity|UMLS|semmeddb_sulab|1184
819|protein|UMLS|positively_regulates|genomic_entity|UMLS|semmeddb_sulab|484
820|protein|UMLS|negatively_regulates|genomic_entity|UMLS|semmeddb_sulab|279
821|protein|UMLS|derives_into|genomic_entity|UMLS|semmeddb_sulab|158
822|protein|UMLS|produces|genomic_entity|UMLS|semmeddb_sulab|85
823|protein|UMLS|subclass_of|genomic_entity|UMLS|semmeddb_sulab|31
824|protein|UMLS|affects|genomic_entity|UMLS|semmeddb_sulab|5
825|disease_or_phenotypic_feature|UMLS|gene_associated_with_condition|gene|UMLS|semmeddb_sulab|302108
826|disease_or_phenotypic_feature|UMLS|affects|gene|UMLS|semmeddb_sulab|122360
827|disease_or_phenotypic_feature|UMLS|treats|gene|UMLS|semmeddb_sulab|101678
828|disease_or_phenotypic_feature|UMLS|causes|gene|UMLS|semmeddb_sulab|96478
829|disease_or_phenotypic_feature|UMLS|predisposes|gene|UMLS|semmeddb_sulab|60088
830|disease_or_phenotypic_feature|UMLS|part_of|gene|UMLS|semmeddb_sulab|55708
831|disease_or_phenotypic_feature|UMLS|produces|gene|UMLS|semmeddb_sulab|25712
832|disease_or_phenotypic_feature|UMLS|related_to|gene|UMLS|semmeddb_sulab|16771
833|disease_or_phenotypic_feature|UMLS|prevents|gene|UMLS|semmeddb_sulab|15899
834|disease_or_phenotypic_feature|UMLS|negatively_regulates|gene|UMLS|semmeddb_sulab|368
835|disease_or_phenotypic_feature|UMLS|coexists_with|gene|UMLS|semmeddb_sulab|74
836|disease_or_phenotypic_feature|UMLS|interacts_with|gene|UMLS|semmeddb_sulab|46
837|disease_or_phenotypic_feature|UMLS|positively_regulates|gene|UMLS|semmeddb_sulab|30
838|disease_or_phenotypic_feature|UMLS|subclass_of|gene|UMLS|semmeddb_sulab|17
839|disease_or_phenotypic_feature|UMLS|precedes|gene|UMLS|semmeddb_sulab|15
840|disease_or_phenotypic_feature|UMLS|manifestation_of|gene|UMLS|semmeddb_sulab|7
841|disease_or_phenotypic_feature|UMLS|derives_into|gene|UMLS|semmeddb_sulab|4
842|disease_or_phenotypic_feature|UMLS|coexists_with|phenotypic_feature|UMLS|semmeddb_sulab|2489
843|disease_or_phenotypic_feature|UMLS|predisposes|phenotypic_feature|UMLS|semmeddb_sulab|1246
844|disease_or_phenotypic_feature|UMLS|subclass_of|phenotypic_feature|UMLS|semmeddb_sulab|411
845|disease_or_phenotypic_feature|UMLS|affects|phenotypic_feature|UMLS|semmeddb_sulab|349
846|disease_or_phenotypic_feature|UMLS|manifestation_of|phenotypic_feature|UMLS|semmeddb_sulab|165
847|disease_or_phenotypic_feature|UMLS|related_to|phenotypic_feature|UMLS|semmeddb_sulab|162
848|disease_or_phenotypic_feature|UMLS|treats|phenotypic_feature|UMLS|semmeddb_sulab|104
849|disease_or_phenotypic_feature|UMLS|causes|phenotypic_feature|UMLS|semmeddb_sulab|71
850|disease_or_phenotypic_feature|UMLS|prevents|phenotypic_feature|UMLS|semmeddb_sulab|20
851|disease_or_phenotypic_feature|UMLS|negatively_regulates|phenotypic_feature|UMLS|semmeddb_sulab|12
852|disease_or_phenotypic_feature|UMLS|produces|phenotypic_feature|UMLS|semmeddb_sulab|6
853|disease_or_phenotypic_feature|UMLS|precedes|phenotypic_feature|UMLS|semmeddb_sulab|3
854|disease_or_phenotypic_feature|UMLS|part_of|phenotypic_feature|UMLS|semmeddb_sulab|3
855|disease_or_phenotypic_feature|UMLS|interacts_with|phenotypic_feature|UMLS|semmeddb_sulab|1
856|disease_or_phenotypic_feature|UMLS|treats|activity_and_behavior|UMLS|semmeddb_sulab|13986
857|disease_or_phenotypic_feature|UMLS|affects|activity_and_behavior|UMLS|semmeddb_sulab|5556
858|disease_or_phenotypic_feature|UMLS|predisposes|activity_and_behavior|UMLS|semmeddb_sulab|5303
859|disease_or_phenotypic_feature|UMLS|prevents|activity_and_behavior|UMLS|semmeddb_sulab|3289
860|disease_or_phenotypic_feature|UMLS|coexists_with|activity_and_behavior|UMLS|semmeddb_sulab|1555
861|disease_or_phenotypic_feature|UMLS|causes|activity_and_behavior|UMLS|semmeddb_sulab|1278
862|disease_or_phenotypic_feature|UMLS|related_to|activity_and_behavior|UMLS|semmeddb_sulab|788
863|disease_or_phenotypic_feature|UMLS|manifestation_of|activity_and_behavior|UMLS|semmeddb_sulab|314
864|disease_or_phenotypic_feature|UMLS|subclass_of|activity_and_behavior|UMLS|semmeddb_sulab|174
865|disease_or_phenotypic_feature|UMLS|precedes|activity_and_behavior|UMLS|semmeddb_sulab|44
866|disease_or_phenotypic_feature|UMLS|positively_regulates|activity_and_behavior|UMLS|semmeddb_sulab|5
867|disease_or_phenotypic_feature|UMLS|produces|activity_and_behavior|UMLS|semmeddb_sulab|1
868|disease_or_phenotypic_feature|UMLS|location_of|anatomical_entity|UMLS|semmeddb_sulab|85794
869|disease_or_phenotypic_feature|UMLS|causes|anatomical_entity|UMLS|semmeddb_sulab|5113
870|disease_or_phenotypic_feature|UMLS|related_to|anatomical_entity|UMLS|semmeddb_sulab|3559
871|disease_or_phenotypic_feature|UMLS|produces|anatomical_entity|UMLS|semmeddb_sulab|1475
872|disease_or_phenotypic_feature|UMLS|part_of|anatomical_entity|UMLS|semmeddb_sulab|964
873|disease_or_phenotypic_feature|UMLS|affects|anatomical_entity|UMLS|semmeddb_sulab|369
874|disease_or_phenotypic_feature|UMLS|coexists_with|anatomical_entity|UMLS|semmeddb_sulab|113
875|disease_or_phenotypic_feature|UMLS|predisposes|anatomical_entity|UMLS|semmeddb_sulab|27
876|disease_or_phenotypic_feature|UMLS|subclass_of|anatomical_entity|UMLS|semmeddb_sulab|19
877|disease_or_phenotypic_feature|UMLS|treats|anatomical_entity|UMLS|semmeddb_sulab|14
878|disease_or_phenotypic_feature|UMLS|manifestation_of|anatomical_entity|UMLS|semmeddb_sulab|9
879|disease_or_phenotypic_feature|UMLS|precedes|anatomical_entity|UMLS|semmeddb_sulab|2
880|disease_or_phenotypic_feature|UMLS|prevents|anatomical_entity|UMLS|semmeddb_sulab|1
881|disease_or_phenotypic_feature|UMLS|location_of|cell_component|UMLS|semmeddb_sulab|16599
882|disease_or_phenotypic_feature|UMLS|related_to|cell_component|UMLS|semmeddb_sulab|3238
883|disease_or_phenotypic_feature|UMLS|part_of|cell_component|UMLS|semmeddb_sulab|2732
884|disease_or_phenotypic_feature|UMLS|causes|cell_component|UMLS|semmeddb_sulab|346
885|disease_or_phenotypic_feature|UMLS|predisposes|cell_component|UMLS|semmeddb_sulab|292
886|disease_or_phenotypic_feature|UMLS|affects|cell_component|UMLS|semmeddb_sulab|259
887|disease_or_phenotypic_feature|UMLS|coexists_with|cell_component|UMLS|semmeddb_sulab|35
888|disease_or_phenotypic_feature|UMLS|produces|cell_component|UMLS|semmeddb_sulab|19
889|disease_or_phenotypic_feature|UMLS|treats|cell_component|UMLS|semmeddb_sulab|9
890|disease_or_phenotypic_feature|UMLS|interacts_with|cell_component|UMLS|semmeddb_sulab|2
891|disease_or_phenotypic_feature|UMLS|subclass_of|cell_component|UMLS|semmeddb_sulab|1
892|disease_or_phenotypic_feature|UMLS|affects|biological_process_or_activity|UMLS|semmeddb_sulab|93741
893|disease_or_phenotypic_feature|UMLS|related_to|biological_process_or_activity|UMLS|semmeddb_sulab|32375
894|disease_or_phenotypic_feature|UMLS|causes|biological_process_or_activity|UMLS|semmeddb_sulab|19117
895|disease_or_phenotypic_feature|UMLS|coexists_with|biological_process_or_activity|UMLS|semmeddb_sulab|11537
896|disease_or_phenotypic_feature|UMLS|manifestation_of|biological_process_or_activity|UMLS|semmeddb_sulab|7719
897|disease_or_phenotypic_feature|UMLS|precedes|biological_process_or_activity|UMLS|semmeddb_sulab|1204
898|disease_or_phenotypic_feature|UMLS|treats|biological_process_or_activity|UMLS|semmeddb_sulab|449
899|disease_or_phenotypic_feature|UMLS|predisposes|biological_process_or_activity|UMLS|semmeddb_sulab|380
900|disease_or_phenotypic_feature|UMLS|subclass_of|biological_process_or_activity|UMLS|semmeddb_sulab|272
901|disease_or_phenotypic_feature|UMLS|prevents|biological_process_or_activity|UMLS|semmeddb_sulab|68
902|disease_or_phenotypic_feature|UMLS|interacts_with|biological_process_or_activity|UMLS|semmeddb_sulab|63
903|disease_or_phenotypic_feature|UMLS|positively_regulates|biological_process_or_activity|UMLS|semmeddb_sulab|30
904|disease_or_phenotypic_feature|UMLS|produces|biological_process_or_activity|UMLS|semmeddb_sulab|26
905|disease_or_phenotypic_feature|UMLS|negatively_regulates|biological_process_or_activity|UMLS|semmeddb_sulab|9
906|disease_or_phenotypic_feature|UMLS|part_of|biological_process_or_activity|UMLS|semmeddb_sulab|6
907|disease_or_phenotypic_feature|UMLS|location_of|cell|UMLS|semmeddb_sulab|39550
908|disease_or_phenotypic_feature|UMLS|affects|cell|UMLS|semmeddb_sulab|441
909|disease_or_phenotypic_feature|UMLS|part_of|cell|UMLS|semmeddb_sulab|432
910|disease_or_phenotypic_feature|UMLS|coexists_with|cell|UMLS|semmeddb_sulab|54
911|disease_or_phenotypic_feature|UMLS|related_to|cell|UMLS|semmeddb_sulab|30
912|disease_or_phenotypic_feature|UMLS|produces|cell|UMLS|semmeddb_sulab|20
913|disease_or_phenotypic_feature|UMLS|causes|cell|UMLS|semmeddb_sulab|17
914|disease_or_phenotypic_feature|UMLS|predisposes|cell|UMLS|semmeddb_sulab|5
915|disease_or_phenotypic_feature|UMLS|treats|cell|UMLS|semmeddb_sulab|4
916|disease_or_phenotypic_feature|UMLS|manifestation_of|cell|UMLS|semmeddb_sulab|3
917|disease_or_phenotypic_feature|UMLS|subclass_of|cell|UMLS|semmeddb_sulab|3
918|disease_or_phenotypic_feature|UMLS|related_to|protein|UMLS|semmeddb_sulab|63053
919|disease_or_phenotypic_feature|UMLS|affects|protein|UMLS|semmeddb_sulab|28603
920|disease_or_phenotypic_feature|UMLS|causes|protein|UMLS|semmeddb_sulab|20228
921|disease_or_phenotypic_feature|UMLS|treats|protein|UMLS|semmeddb_sulab|18565
922|disease_or_phenotypic_feature|UMLS|predisposes|protein|UMLS|semmeddb_sulab|10456
923|disease_or_phenotypic_feature|UMLS|part_of|protein|UMLS|semmeddb_sulab|6988
924|disease_or_phenotypic_feature|UMLS|produces|protein|UMLS|semmeddb_sulab|5875
925|disease_or_phenotypic_feature|UMLS|prevents|protein|UMLS|semmeddb_sulab|3499
926|disease_or_phenotypic_feature|UMLS|negatively_regulates|protein|UMLS|semmeddb_sulab|25
927|disease_or_phenotypic_feature|UMLS|interacts_with|protein|UMLS|semmeddb_sulab|9
928|disease_or_phenotypic_feature|UMLS|coexists_with|protein|UMLS|semmeddb_sulab|6
929|disease_or_phenotypic_feature|UMLS|positively_regulates|protein|UMLS|semmeddb_sulab|5
930|disease_or_phenotypic_feature|UMLS|precedes|protein|UMLS|semmeddb_sulab|4
931|disease_or_phenotypic_feature|UMLS|derives_into|protein|UMLS|semmeddb_sulab|1
932|disease_or_phenotypic_feature|UMLS|coexists_with|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|1182944
933|disease_or_phenotypic_feature|UMLS|causes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|391862
934|disease_or_phenotypic_feature|UMLS|affects|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|186030
935|disease_or_phenotypic_feature|UMLS|subclass_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|176928
936|disease_or_phenotypic_feature|UMLS|predisposes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|138416
937|disease_or_phenotypic_feature|UMLS|related_to|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|66554
938|disease_or_phenotypic_feature|UMLS|manifestation_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|56028
939|disease_or_phenotypic_feature|UMLS|precedes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|38254
940|disease_or_phenotypic_feature|UMLS|part_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|8152
941|disease_or_phenotypic_feature|UMLS|treats|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|1836
942|disease_or_phenotypic_feature|UMLS|prevents|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|370
943|disease_or_phenotypic_feature|UMLS|interacts_with|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|50
944|disease_or_phenotypic_feature|UMLS|produces|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|44
945|disease_or_phenotypic_feature|UMLS|negatively_regulates|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|2
946|disease_or_phenotypic_feature|UMLS|positively_regulates|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|2
947|disease_or_phenotypic_feature|UMLS|related_to|biological_entity|UMLS|semmeddb_sulab|212066
948|disease_or_phenotypic_feature|UMLS|treats|biological_entity|UMLS|semmeddb_sulab|105738
949|disease_or_phenotypic_feature|UMLS|affects|biological_entity|UMLS|semmeddb_sulab|98423
950|disease_or_phenotypic_feature|UMLS|causes|biological_entity|UMLS|semmeddb_sulab|72077
951|disease_or_phenotypic_feature|UMLS|predisposes|biological_entity|UMLS|semmeddb_sulab|35648
952|disease_or_phenotypic_feature|UMLS|produces|biological_entity|UMLS|semmeddb_sulab|26016
953|disease_or_phenotypic_feature|UMLS|part_of|biological_entity|UMLS|semmeddb_sulab|23490
